Seed,Scenario,Method,NRE,DetectionF1,RecoveryMaskF1,LevelMacroF1,rESS,SelectedFraction,InputHash,ReferenceHash,EpsRec
20270019,EBS,HCL-TRPCA,0.00867274803458426,0.999512528029638,0.99622641509434,0.978526914426593,0.748315083339252,0.252189127604167,9.929087802587e+02_2.122613009755e+06_3.187762088944e+05_122880,-2.171172777449e+02_1.228793836256e+05_9.780738761929e+04_122880,0.001
20270019,EBS,Oracle,0.00863896101804358,NaN,NaN,NaN,NaN,0.25029296875,9.929087802587e+02_2.122613009755e+06_3.187762088944e+05_122880,-2.171172777449e+02_1.228793836256e+05_9.780738761929e+04_122880,0.001
20270020,EB,tSVD-LRA,1.68298267433582,NaN,NaN,NaN,NaN,NaN,-1.690299459488e+03_1.338168390559e+06_2.316158983011e+05_122880,-6.976874168085e+02_1.228829613259e+05_9.791802223917e+04_122880,0.001
20270020,EB,HCL-TRPCA,0.00959628038820148,0.98331384844298,0.90783760578928,0.947245141453931,0.819201698032132,0.181160481770833,-1.690299459488e+03_1.338168390559e+06_2.316158983011e+05_122880,-6.976874168085e+02_1.228829613259e+05_9.791802223917e+04_122880,0.001
20270020,EB,Oracle,0.00794996270794155,NaN,NaN,NaN,NaN,0.1505859375,-1.690299459488e+03_1.338168390559e+06_2.316158983011e+05_122880,-6.976874168085e+02_1.228829613259e+05_9.791802223917e+04_122880,0.001
20270020,ES,tSVD-LRA,1.6318995459655,NaN,NaN,NaN,NaN,NaN,-1.439734003120e+03_1.328591024351e+06_2.307415387815e+05_122880,-6.976874168085e+02_1.228829613259e+05_9.791802223917e+04_122880,0.001
20270020,ES,HCL-TRPCA,0.00801929722092376,0.992167945094873,0.984562790449228,0.988433102790365,0.845605505063492,0.154703776041667,-1.439734003120e+03_1.328591024351e+06_2.307415387815e+05_122880,-6.976874168085e+02_1.228829613259e+05_9.791802223917e+04_122880,0.001
20270020,ES,Oracle,0.00792271182461621,NaN,NaN,NaN,NaN,0.15,-1.439734003120e+03_1.328591024351e+06_2.307415387815e+05_122880,-6.976874168085e+02_1.228829613259e+05_9.791802223917e+04_122880,0.001
20270020,BS,tSVD-LRA,1.94972462840876,NaN,NaN,NaN,NaN,NaN,-9.169438092338e+02_1.730371903547e+06_2.750187056365e+05_122880,-6.976874168085e+02_1.228829613259e+05_9.791802223917e+04_122880,0.001
20270020,BS,HCL-TRPCA,0.00839536938077566,0.997262718222186,0.990694114329453,0.99174167974234,0.796517654213019,0.203889973958333,-9.169438092338e+02_1.730371903547e+06_2.750187056365e+05_122880,-6.976874168085e+02_1.228829613259e+05_9.791802223917e+04_122880,0.001
20270020,BS,Oracle,0.00833860131097037,NaN,NaN,NaN,NaN,0.200130208333333,-9.169438092338e+02_1.730371903547e+06_2.750187056365e+05_122880,-6.976874168085e+02_1.228829613259e+05_9.791802223917e+04_122880,0.001
20270020,EBS,tSVD-LRA,2.15753791482328,NaN,NaN,NaN,NaN,NaN,-1.140351074002e+03_2.139652445525e+06_3.198408803502e+05_122880,-6.976874168085e+02_1.228829613259e+05_9.791802223917e+04_122880,0.001
20270020,EBS,HCL-TRPCA,0.00882114775882786,0.99912232227026,0.99286106534871,0.979297874412437,0.746780073251096,0.253727213541667,-1.140351074002e+03_2.139652445525e+06_3.198408803502e+05_122880,-6.976874168085e+02_1.228829613259e+05_9.791802223917e+04_122880,0.001
20270020,EBS,Oracle,0.0087529858578915,NaN,NaN,NaN,NaN,0.250130208333333,-1.140351074002e+03_2.139652445525e+06_3.198408803502e+05_122880,-6.976874168085e+02_1.228829613259e+05_9.791802223917e+04_122880,0.001
20270021,EB,tSVD-LRA,1.67080225991425,NaN,NaN,NaN,NaN,NaN,1.359472049364e+03_1.338273525395e+06_2.319008982408e+05_122880,7.205863901589e+02_1.228832256246e+05_9.787962244854e+04_122880,0.001
20270021,EB,HCL-TRPCA,0.00826275009053365,0.991605148842044,0.939952002020968,0.960883530203035,0.829597536868083,0.170743815104167,1.359472049364e+03_1.338273525395e+06_2.319008982408e+05_122880,7.205863901589e+02_1.228832256246e+05_9.787962244854e+04_122880,0.001
20270021,EB,Oracle,0.00785743659242062,NaN,NaN,NaN,NaN,0.151399739583333,1.359472049364e+03_1.338273525395e+06_2.319008982408e+05_122880,7.205863901589e+02_1.228832256246e+05_9.787962244854e+04_122880,0.001
20270021,ES,tSVD-LRA,1.63895608748851,NaN,NaN,NaN,NaN,NaN,1.494920857409e+03_1.319624693736e+06_2.300687878253e+05_122880,7.205863901589e+02_1.228832256246e+05_9.787962244854e+04_122880,0.001
20270021,ES,HCL-TRPCA,0.00790805591852608,0.993156958887871,0.986195826645265,0.989874023281773,0.846109053544371,0.15419921875,1.494920857409e+03_1.319624693736e+06_2.300687878253e+05_122880,7.205863901589e+02_1.228832256246e+05_9.787962244854e+04_122880,0.001
20270021,ES,Oracle,0.0078083125898556,NaN,NaN,NaN,NaN,0.15,1.494920857409e+03_1.319624693736e+06_2.300687878253e+05_122880,7.205863901589e+02_1.228832256246e+05_9.787962244854e+04_122880,0.001
20270021,BS,tSVD-LRA,1.94668486586883,NaN,NaN,NaN,NaN,NaN,7.536968400859e+02_1.734556261408e+06_2.757624903245e+05_122880,7.205863901589e+02_1.228832256246e+05_9.787962244854e+04_122880,0.001
20270021,BS,HCL-TRPCA,0.00833923281428196,0.998022678665106,0.982422689626408,0.991334913757868,0.791945109997413,0.2084716796875,7.536968400859e+02_1.734556261408e+06_2.757624903245e+05_122880,7.205863901589e+02_1.228832256246e+05_9.787962244854e+04_122880,0.001
20270021,BS,Oracle,0.00824711609415488,NaN,NaN,NaN,NaN,0.20126953125,7.536968400859e+02_1.734556261408e+06_2.757624903245e+05_122880,7.205863901589e+02_1.228832256246e+05_9.787962244854e+04_122880,0.001
20270021,EBS,tSVD-LRA,2.15597933183767,NaN,NaN,NaN,NaN,NaN,1.645835303298e+02_2.143164392459e+06_3.204983582488e+05_122880,7.205863901589e+02_1.228832256246e+05_9.787962244854e+04_122880,0.001
20270021,EBS,HCL-TRPCA,0.00875973609898446,0.999433537799213,0.989837463533485,0.979262353403434,0.744083653441251,0.256429036458333,1.645835303298e+02_2.143164392459e+06_3.204983582488e+05_122880,7.205863901589e+02_1.228832256246e+05_9.787962244854e+04_122880,0.001
20270021,EBS,Oracle,0.00868102801902428,NaN,NaN,NaN,NaN,0.25126953125,1.645835303298e+02_2.143164392459e+06_3.204983582488e+05_122880,7.205863901589e+02_1.228832256246e+05_9.787962244854e+04_122880,0.001
20270022,EB,tSVD-LRA,1.66681143790656,NaN,NaN,NaN,NaN,NaN,-1.993768971260e+03_1.330759768931e+06_2.310996205065e+05_122880,-3.113226767177e+02_1.228797887517e+05_9.790049587818e+04_122880,0.001
20270022,EB,HCL-TRPCA,0.00840679189924365,0.990846374788608,0.924140003004356,0.955925849955019,0.825496053531168,0.174853515625,-1.993768971260e+03_1.330759768931e+06_2.310996205065e+05_122880,-3.113226767177e+02_1.228797887517e+05_9.790049587818e+04_122880,0.001
20270022,EB,Oracle,0.00784182248761901,NaN,NaN,NaN,NaN,0.1501953125,-1.993768971260e+03_1.330759768931e+06_2.310996205065e+05_122880,-3.113226767177e+02_1.228797887517e+05_9.790049587818e+04_122880,0.001
20270022,ES,tSVD-LRA,1.62296301272464,NaN,NaN,NaN,NaN,NaN,-1.396951308697e+03_1.328459472549e+06_2.307830107951e+05_122880,-3.113226767177e+02_1.228797887517e+05_9.790049587818e+04_122880,0.001
20270022,ES,HCL-TRPCA,0.00791175820832253,0.992461770407064,0.986011180356809,0.988860598345003,0.846052201296488,0.154256184895833,-1.396951308697e+03_1.328459472549e+06_2.307830107951e+05_122880,-3.113226767177e+02_1.228797887517e+05_9.790049587818e+04_122880,0.001
20270022,ES,Oracle,0.00779732984909195,NaN,NaN,NaN,NaN,0.15,-1.396951308697e+03_1.328459472549e+06_2.307830107951e+05_122880,-3.113226767177e+02_1.228797887517e+05_9.790049587818e+04_122880,0.001
20270022,BS,tSVD-LRA,1.93224753484389,NaN,NaN,NaN,NaN,NaN,-2.596346325595e+03_1.726547810224e+06_2.749187794491e+05_122880,-3.113226767177e+02_1.228797887517e+05_9.790049587818e+04_122880,0.001
20270022,BS,HCL-TRPCA,0.00828088237868693,0.997952024656812,0.9830813175399,0.991624721511676,0.793260833191179,0.2071533203125,-2.596346325595e+03_1.726547810224e+06_2.749187794491e+05_122880,-3.113226767177e+02_1.228797887517e+05_9.790049587818e+04_122880,0.001
20270022,BS,Oracle,0.00818741686227225,NaN,NaN,NaN,NaN,0.200260416666667,-2.596346325595e+03_1.726547810224e+06_2.749187794491e+05_122880,-3.113226767177e+02_1.228797887517e+05_9.790049587818e+04_122880,0.001
20270022,EBS,tSVD-LRA,2.1405300455371,NaN,NaN,NaN,NaN,NaN,-1.508295130329e+03_2.136185555969e+06_3.197027491535e+05_122880,-3.113226767177e+02_1.228797887517e+05_9.790049587818e+04_122880,0.001
20270022,EBS,HCL-TRPCA,0.00866354588989867,0.999447495856219,0.995403638246909,0.979259566687546,0.74793336125278,0.252571614583333,-1.508295130329e+03_2.136185555969e+06_3.197027491535e+05_122880,-3.113226767177e+02_1.228797887517e+05_9.790049587818e+04_122880,0.001
20270022,EBS,Oracle,0.00862167321797607,NaN,NaN,NaN,NaN,0.250260416666667,-1.508295130329e+03_2.136185555969e+06_3.197027491535e+05_122880,-3.113226767177e+02_1.228797887517e+05_9.790049587818e+04_122880,0.001
20270023,EB,tSVD-LRA,1.67260457421418,NaN,NaN,NaN,NaN,NaN,5.543275909448e+02_1.335300390944e+06_2.315131089926e+05_122880,-6.899335468436e+01_1.228790387377e+05_9.780508281567e+04_122880,0.001
20270023,EB,HCL-TRPCA,0.00792800538448865,0.99146670946687,0.958692222136003,0.957887328627194,0.836517267304708,0.163810221354167,5.543275909448e+02_1.335300390944e+06_2.315131089926e+05_122880,-6.899335468436e+01_1.228790387377e+05_9.780508281567e+04_122880,0.001
20270023,EB,Oracle,0.00773709955062694,NaN,NaN,NaN,NaN,0.150813802083333,5.543275909448e+02_1.335300390944e+06_2.315131089926e+05_122880,-6.899335468436e+01_1.228790387377e+05_9.780508281567e+04_122880,0.001
20270023,ES,tSVD-LRA,1.61084505888627,NaN,NaN,NaN,NaN,NaN,-4.886613411344e+01_1.327937797292e+06_2.306439163406e+05_122880,-6.899335468436e+01_1.228790387377e+05_9.780508281567e+04_122880,0.001
20270023,ES,HCL-TRPCA,0.00783327139581915,0.992141242329637,0.991580816095973,0.988394276629571,0.847757768737631,0.152547200520833,-4.886613411344e+01_1.327937797292e+06_2.306439163406e+05_122880,-6.899335468436e+01_1.228790387377e+05_9.780508281567e+04_122880,0.001
20270023,ES,Oracle,0.00775469830361599,NaN,NaN,NaN,NaN,0.15,-4.886613411344e+01_1.327937797292e+06_2.306439163406e+05_122880,-6.899335468436e+01_1.228790387377e+05_9.780508281567e+04_122880,0.001
20270023,BS,tSVD-LRA,1.93277069061152,NaN,NaN,NaN,NaN,NaN,1.904973050014e+03_1.735073860076e+06_2.756916386880e+05_122880,-6.899335468436e+01_1.228790387377e+05_9.780508281567e+04_122880,0.001
20270023,BS,HCL-TRPCA,0.00827753298650618,0.99737532808399,0.98867229716207,0.991562909567497,0.794795843592699,0.205615234375,1.904973050014e+03_1.735073860076e+06_2.756916386880e+05_122880,-6.899335468436e+01_1.228790387377e+05_9.780508281567e+04_122880,0.001
20270023,BS,Oracle,0.0082050071228683,NaN,NaN,NaN,NaN,0.201009114583333,1.904973050014e+03_1.735073860076e+06_2.756916386880e+05_122880,-6.899335468436e+01_1.228790387377e+05_9.780508281567e+04_122880,0.001
20270023,EBS,tSVD-LRA,2.15957901071565,NaN,NaN,NaN,NaN,NaN,-2.168766951908e+02_2.133410352527e+06_3.198434871112e+05_122880,-6.899335468436e+01_1.228790387377e+05_9.780508281567e+04_122880,0.001
20270023,EBS,HCL-TRPCA,0.00870660297389682,0.999271054379343,0.995272744873429,0.978260251194306,0.747113064856559,0.2533935546875,-2.168766951908e+02_2.133410352527e+06_3.198434871112e+05_122880,-6.899335468436e+01_1.228790387377e+05_9.780508281567e+04_122880,0.001
20270023,EBS,Oracle,0.00866080165324754,NaN,NaN,NaN,NaN,0.251009114583333,-2.168766951908e+02_2.133410352527e+06_3.198434871112e+05_122880,-6.899335468436e+01_1.228790387377e+05_9.780508281567e+04_122880,0.001
20270024,EB,tSVD-LRA,1.67237040008375,NaN,NaN,NaN,NaN,NaN,1.798057687978e+03_1.333891681451e+06_2.316036029154e+05_122880,2.016976557575e+01_1.228790033107e+05_9.786561242335e+04_122880,0.001
20270024,EB,HCL-TRPCA,0.00817641127197428,0.991737299429607,0.960033026292025,0.957283233032709,0.836322345318313,0.164005533854167,1.798057687978e+03_1.333891681451e+06_2.316036029154e+05_122880,2.016976557575e+01_1.228790033107e+05_9.786561242335e+04_122880,0.001
20270024,EB,Oracle,0.00781915183281483,NaN,NaN,NaN,NaN,0.151399739583333,1.798057687978e+03_1.333891681451e+06_2.316036029154e+05_122880,2.016976557575e+01_1.228790033107e+05_9.786561242335e+04_122880,0.001
20270024,ES,tSVD-LRA,1.60604981525368,NaN,NaN,NaN,NaN,NaN,1.449300514751e+03_1.323562200171e+06_2.303722994079e+05_122880,2.016976557575e+01_1.228790033107e+05_9.786561242335e+04_122880,0.001
20270024,ES,HCL-TRPCA,0.00787027126316248,0.993344291449974,0.991580816095973,0.99014758675708,0.847757768737631,0.152547200520833,1.449300514751e+03_1.323562200171e+06_2.303722994079e+05_122880,2.016976557575e+01_1.228790033107e+05_9.786561242335e+04_122880,0.001
20270024,ES,Oracle,0.00779995134618994,NaN,NaN,NaN,NaN,0.15,1.449300514751e+03_1.323562200171e+06_2.303722994079e+05_122880,2.016976557575e+01_1.228790033107e+05_9.786561242335e+04_122880,0.001
20270024,BS,tSVD-LRA,1.93392378065193,NaN,NaN,NaN,NaN,NaN,-8.038989838307e+02_1.736638434984e+06_2.758111586163e+05_122880,2.016976557575e+01_1.228790033107e+05_9.786561242335e+04_122880,0.001
20270024,BS,HCL-TRPCA,0.00826643653361677,0.998239115914749,0.988475799178274,0.991347062934188,0.795047617786442,0.205362955729167,-8.038989838307e+02_1.736638434984e+06_2.758111586163e+05_122880,2.016976557575e+01_1.228790033107e+05_9.786561242335e+04_122880,0.001
20270024,BS,Oracle,0.00821277307682502,NaN,NaN,NaN,NaN,0.20068359375,-8.038989838307e+02_1.736638434984e+06_2.758111586163e+05_122880,2.016976557575e+01_1.228790033107e+05_9.786561242335e+04_122880,0.001
20270024,EBS,tSVD-LRA,2.14002859393473,NaN,NaN,NaN,NaN,NaN,1.442707647865e+03_2.131610116872e+06_3.196153356322e+05_122880,2.016976557575e+01_1.228790033107e+05_9.786561242335e+04_122880,0.001
20270024,EBS,HCL-TRPCA,0.00882016493438688,0.999497071659177,0.989623156744948,0.979190112722567,0.74457095822355,0.255940755208333,1.442707647865e+03_2.131610116872e+06_3.196153356322e+05_122880,2.016976557575e+01_1.228790033107e+05_9.786561242335e+04_122880,0.001
20270024,EBS,Oracle,0.00870844818025401,NaN,NaN,NaN,NaN,0.25068359375,1.442707647865e+03_2.131610116872e+06_3.196153356322e+05_122880,2.016976557575e+01_1.228790033107e+05_9.786561242335e+04_122880,0.001
20270025,EB,tSVD-LRA,1.67550761347705,NaN,NaN,NaN,NaN,NaN,-2.746779012068e+02_1.323104855539e+06_2.302625827272e+05_122880,-1.913278127797e+02_1.228792979031e+05_9.777806834623e+04_122880,0.001
20270025,EB,HCL-TRPCA,0.00917191906421328,0.985403602401601,0.933987556274976,0.949900356897901,0.828842214189689,0.171500651041667,-2.746779012068e+02_1.323104855539e+06_2.302625827272e+05_122880,-1.913278127797e+02_1.228792979031e+05_9.777806834623e+04_122880,0.001
20270025,EB,Oracle,0.00781865443469714,NaN,NaN,NaN,NaN,0.150260416666667,-2.746779012068e+02_1.323104855539e+06_2.302625827272e+05_122880,-1.913278127797e+02_1.228792979031e+05_9.777806834623e+04_122880,0.001
20270025,ES,tSVD-LRA,1.60334710928492,NaN,NaN,NaN,NaN,NaN,-3.383305209763e+02_1.326963963744e+06_2.304282885011e+05_122880,-1.913278127797e+02_1.228792979031e+05_9.777806834623e+04_122880,0.001
20270025,ES,HCL-TRPCA,0.00796371404571282,0.991820921222557,0.9861430635065,0.987928843710292,0.846092810044974,0.154215494791667,-3.383305209763e+02_1.326963963744e+06_2.304282885011e+05_122880,-1.913278127797e+02_1.228792979031e+05_9.777806834623e+04_122880,0.001
20270025,ES,Oracle,0.00786273504387215,NaN,NaN,NaN,NaN,0.15,-3.383305209763e+02_1.326963963744e+06_2.304282885011e+05_122880,-1.913278127797e+02_1.228792979031e+05_9.777806834623e+04_122880,0.001
20270025,BS,tSVD-LRA,1.93711711790282,NaN,NaN,NaN,NaN,NaN,-6.741066313093e+02_1.728158594525e+06_2.750927027033e+05_122880,-1.913278127797e+02_1.228792979031e+05_9.777806834623e+04_122880,0.001
20270025,BS,HCL-TRPCA,0.00843786681541687,0.997312316863696,0.972165862306707,0.99244193191594,0.788111644929665,0.212312825520833,-6.741066313093e+02_1.728158594525e+06_2.750927027033e+05_122880,-1.913278127797e+02_1.228792979031e+05_9.777806834623e+04_122880,0.001
20270025,BS,Oracle,0.00827857424623245,NaN,NaN,NaN,NaN,0.200813802083333,-6.741066313093e+02_1.728158594525e+06_2.750927027033e+05_122880,-1.913278127797e+02_1.228792979031e+05_9.777806834623e+04_122880,0.001
20270025,EBS,tSVD-LRA,2.14298919308455,NaN,NaN,NaN,NaN,NaN,2.547537614625e+02_2.132089597342e+06_3.195038686235e+05_122880,-1.913278127797e+02_1.228792979031e+05_9.777806834623e+04_122880,0.001
20270025,EBS,HCL-TRPCA,0.00889455302279332,0.999140907396301,0.986618861642871,0.979459448247651,0.742897878475829,0.2576171875,2.547537614625e+02_2.132089597342e+06_3.195038686235e+05_122880,-1.913278127797e+02_1.228792979031e+05_9.777806834623e+04_122880,0.001
20270025,EBS,Oracle,0.00873823643076281,NaN,NaN,NaN,NaN,0.250813802083333,2.547537614625e+02_2.132089597342e+06_3.195038686235e+05_122880,-1.913278127797e+02_1.228792979031e+05_9.777806834623e+04_122880,0.001
20270026,EB,tSVD-LRA,1.6744626243923,NaN,NaN,NaN,NaN,NaN,-1.857757731878e+03_1.336723916040e+06_2.315324821668e+05_122880,-6.756448607184e+02_1.228827149738e+05_9.772795496252e+04_122880,0.001
20270026,EB,HCL-TRPCA,0.00834813321678382,0.991447509087022,0.932669583144768,0.959367795677371,0.827607708311052,0.172737630208333,-1.857757731878e+03_1.336723916040e+06_2.315324821668e+05_122880,-6.756448607184e+02_1.228827149738e+05_9.772795496252e+04_122880,0.001
20270026,EB,Oracle,0.00784106716938378,NaN,NaN,NaN,NaN,0.150944010416667,-1.857757731878e+03_1.336723916040e+06_2.315324821668e+05_122880,-6.756448607184e+02_1.228827149738e+05_9.772795496252e+04_122880,0.001
20270026,ES,tSVD-LRA,1.62443839418712,NaN,NaN,NaN,NaN,NaN,-2.095411858677e+03_1.328344670017e+06_2.305971077859e+05_122880,-6.756448607184e+02_1.228827149738e+05_9.772795496252e+04_122880,0.001
20270026,ES,HCL-TRPCA,0.00790117835810396,0.992916206534328,0.988284496394199,0.989522747191459,0.846750671771223,0.153556315104167,-2.095411858677e+03_1.328344670017e+06_2.305971077859e+05_122880,-6.756448607184e+02_1.228827149738e+05_9.772795496252e+04_122880,0.001
20270026,ES,Oracle,0.00781668548776938,NaN,NaN,NaN,NaN,0.15,-2.095411858677e+03_1.328344670017e+06_2.305971077859e+05_122880,-6.756448607184e+02_1.228827149738e+05_9.772795496252e+04_122880,0.001
20270026,BS,tSVD-LRA,1.93367423189613,NaN,NaN,NaN,NaN,NaN,-2.723298789823e+03_1.733538879112e+06_2.754438787352e+05_122880,-6.756448607184e+02_1.228827149738e+05_9.772795496252e+04_122880,0.001
20270026,BS,HCL-TRPCA,0.00827162997536218,0.99797685522376,0.988081645734431,0.992019203151286,0.794852695829974,0.205558268229167,-2.723298789823e+03_1.733538879112e+06_2.754438787352e+05_122880,-6.756448607184e+02_1.228827149738e+05_9.772795496252e+04_122880,0.001
20270026,BS,Oracle,0.00821518344488516,NaN,NaN,NaN,NaN,0.200716145833333,-2.723298789823e+03_1.733538879112e+06_2.754438787352e+05_122880,-6.756448607184e+02_1.228827149738e+05_9.772795496252e+04_122880,0.001
20270026,EBS,tSVD-LRA,2.15091126352677,NaN,NaN,NaN,NaN,NaN,-1.875399409468e+03_2.136076489278e+06_3.198741644818e+05_122880,-6.756448607184e+02_1.228827149738e+05_9.772795496252e+04_122880,0.001
20270026,EBS,HCL-TRPCA,0.00873548483378742,0.999416077337313,0.994849438927908,0.980201684468996,0.747194282321387,0.253312174479167,-1.875399409468e+03_2.136076489278e+06_3.198741644818e+05_122880,-6.756448607184e+02_1.228827149738e+05_9.772795496252e+04_122880,0.001
20270026,EBS,Oracle,0.00868429773821001,NaN,NaN,NaN,NaN,0.250716145833333,-1.875399409468e+03_2.136076489278e+06_3.198741644818e+05_122880,-6.756448607184e+02_1.228827149738e+05_9.772795496252e+04_122880,0.001
20270027,EB,tSVD-LRA,1.67093366755765,NaN,NaN,NaN,NaN,NaN,-5.683453844620e+02_1.343210530147e+06_2.324295182283e+05_122880,-1.097715814027e+02_1.228790980615e+05_9.803577590601e+04_122880,0.001
20270027,EB,HCL-TRPCA,0.00817226288390506,0.991024104408044,0.934052968495042,0.959710343709498,0.827567099565136,0.1727783203125,-5.683453844620e+02_1.343210530147e+06_2.324295182283e+05_122880,-1.097715814027e+02_1.228790980615e+05_9.803577590601e+04_122880,0.001
20270027,EB,Oracle,0.00782966536470481,NaN,NaN,NaN,NaN,0.151399739583333,-5.683453844620e+02_1.343210530147e+06_2.324295182283e+05_122880,-1.097715814027e+02_1.228790980615e+05_9.803577590601e+04_122880,0.001
20270027,ES,tSVD-LRA,1.61303155630433,NaN,NaN,NaN,NaN,NaN,-7.138253442089e+02_1.331215743499e+06_2.310690722611e+05_122880,-1.097715814027e+02_1.228790980615e+05_9.803577590601e+04_122880,0.001
20270027,ES,HCL-TRPCA,0.00788884244894717,0.992408334679373,0.985721161559442,0.988742143368605,0.845962862049836,0.154345703125,-7.138253442089e+02_1.331215743499e+06_2.310690722611e+05_122880,-1.097715814027e+02_1.228790980615e+05_9.803577590601e+04_122880,0.001
20270027,ES,Oracle,0.00780019701565714,NaN,NaN,NaN,NaN,0.15,-7.138253442089e+02_1.331215743499e+06_2.310690722611e+05_122880,-1.097715814027e+02_1.228790980615e+05_9.803577590601e+04_122880,0.001
20270027,BS,tSVD-LRA,1.93172866327707,NaN,NaN,NaN,NaN,NaN,-2.803848612205e+02_1.731366977866e+06_2.752605045379e+05_122880,-1.097715814027e+02_1.228790980615e+05_9.803577590601e+04_122880,0.001
20270027,BS,HCL-TRPCA,0.00838659730105417,0.997161164733555,0.9744382356438,0.991631885615108,0.789825333755522,0.210595703125,-2.803848612205e+02_1.731366977866e+06_2.752605045379e+05_122880,-1.097715814027e+02_1.228790980615e+05_9.803577590601e+04_122880,0.001
20270027,BS,Oracle,0.00826255915535224,NaN,NaN,NaN,NaN,0.20009765625,-2.803848612205e+02_1.731366977866e+06_2.752605045379e+05_122880,-1.097715814027e+02_1.228790980615e+05_9.803577590601e+04_122880,0.001
20270027,EBS,tSVD-LRA,2.15216789251259,NaN,NaN,NaN,NaN,NaN,-1.302041822063e+03_2.131630350402e+06_3.194091950065e+05_122880,-1.097715814027e+02_1.228790980615e+05_9.803577590601e+04_122880,0.001
20270027,EBS,HCL-TRPCA,0.00878491752414684,0.999122208134205,0.990093268254965,0.97958984583423,0.745407498102523,0.2551025390625,-1.302041822063e+03_2.131630350402e+06_3.194091950065e+05_122880,-1.097715814027e+02_1.228790980615e+05_9.803577590601e+04_122880,0.001
20270027,EBS,Oracle,0.008662926538242,NaN,NaN,NaN,NaN,0.25009765625,-1.302041822063e+03_2.131630350402e+06_3.194091950065e+05_122880,-1.097715814027e+02_1.228790980615e+05_9.803577590601e+04_122880,0.001
20270028,EB,tSVD-LRA,1.68298736368855,NaN,NaN,NaN,NaN,NaN,1.075379398412e+03_1.329120130252e+06_2.311071590886e+05_122880,3.425793995016e+02_1.228799550834e+05_9.802580913060e+04_122880,0.001
20270028,EB,HCL-TRPCA,0.0518651640489752,0.959044279963641,0.902223308086978,0.921134281880026,0.817536739504825,0.182828776041667,1.075379398412e+03_1.329120130252e+06_2.311071590886e+05_122880,3.425793995016e+02_1.228799550834e+05_9.802580913060e+04_122880,0.001
20270028,EB,Oracle,0.00775151070225224,NaN,NaN,NaN,NaN,0.150260416666667,1.075379398412e+03_1.329120130252e+06_2.311071590886e+05_122880,3.425793995016e+02_1.228799550834e+05_9.802580913060e+04_122880,0.001
20270028,ES,tSVD-LRA,1.61801286618373,NaN,NaN,NaN,NaN,NaN,4.695805256520e+02_1.327145822068e+06_2.307175300896e+05_122880,3.425793995016e+02_1.228799550834e+05_9.802580913060e+04_122880,0.001
20270028,ES,HCL-TRPCA,0.0078399283748646,0.993183716356387,0.987093664649494,0.989913085080935,0.846385193034241,0.153922526041667,4.695805256520e+02_1.327145822068e+06_2.307175300896e+05_122880,3.425793995016e+02_1.228799550834e+05_9.802580913060e+04_122880,0.001
20270028,ES,Oracle,0.0077576380071008,NaN,NaN,NaN,NaN,0.15,4.695805256520e+02_1.327145822068e+06_2.307175300896e+05_122880,3.425793995016e+02_1.228799550834e+05_9.802580913060e+04_122880,0.001
20270028,BS,tSVD-LRA,1.93558327220395,NaN,NaN,NaN,NaN,NaN,1.277879622008e+03_1.725979585911e+06_2.750057025146e+05_122880,3.425793995016e+02_1.228799550834e+05_9.802580913060e+04_122880,0.001
20270028,BS,HCL-TRPCA,0.00826192108281444,0.997265379707092,0.984876370328879,0.991147703355206,0.793934938286979,0.206477864583333,1.277879622008e+03_1.725979585911e+06_2.750057025146e+05_122880,3.425793995016e+02_1.228799550834e+05_9.802580913060e+04_122880,0.001
20270028,BS,Oracle,0.00818048767266367,NaN,NaN,NaN,NaN,0.200325520833333,1.277879622008e+03_1.725979585911e+06_2.750057025146e+05_122880,3.425793995016e+02_1.228799550834e+05_9.802580913060e+04_122880,0.001
20270028,EBS,tSVD-LRA,2.15710971260567,NaN,NaN,NaN,NaN,NaN,1.639778903609e+03_2.129989960642e+06_3.194432613127e+05_122880,3.425793995016e+02_1.228799550834e+05_9.802580913060e+04_122880,0.001
20270028,EBS,HCL-TRPCA,0.00873302156654496,0.999415166677497,0.995050625950248,0.97926285937787,0.747689708857526,0.252815755208333,1.639778903609e+03_2.129989960642e+06_3.194432613127e+05_122880,3.425793995016e+02_1.228799550834e+05_9.802580913060e+04_122880,0.001
20270028,EBS,Oracle,0.00868969043153251,NaN,NaN,NaN,NaN,0.250325520833333,1.639778903609e+03_2.129989960642e+06_3.194432613127e+05_122880,3.425793995016e+02_1.228799550834e+05_9.802580913060e+04_122880,0.001
20270029,EB,tSVD-LRA,1.67172430563992,NaN,NaN,NaN,NaN,NaN,-1.501165396082e+03_1.332843660296e+06_2.312507258161e+05_122880,-4.953326317557e+02_1.228809966993e+05_9.797803173670e+04_122880,0.001
20270029,EB,HCL-TRPCA,0.00815626234769897,0.990672241878418,0.951253410202296,0.959003717145914,0.834527438699719,0.165804036458333,-1.501165396082e+03_1.332843660296e+06_2.312507258161e+05_122880,-4.953326317557e+02_1.228809966993e+05_9.797803173670e+04_122880,0.001
20270029,EB,Oracle,0.00782157692105255,NaN,NaN,NaN,NaN,0.150390625,-1.501165396082e+03_1.332843660296e+06_2.312507258161e+05_122880,-4.953326317557e+02_1.228809966993e+05_9.797803173670e+04_122880,0.001
